drowsy,0.95
drudge,0.94
drudgery,0.80
drug,1.00
druggie,1.00
druggist,1.00
drugstore,1.00
druid,0.70
druidic,0.53
druidism,0.60
drum,1.00
drumbeat,0.95
drummer,1.00
drumstick,1.00
drunk,1.00
drunkard,0.95
drunken,1.00
drunkenness,1.00
druthers,0.67
dry,1.00
dryad,0.55
dryer,1.00
dryness,1.00
drywall,1.00
dual,1.00
dualism,0.74
dualistic,0.84
duality,0.83
dub,0.85
dubious,0.89
ducal,0.32
ducat,0.61
duchess,0.95
duchy,0.56
duck,1.00
ducker,0.79
duckling,1.00
ducktail,0.89
duckweed,0.56
ducky,0.89
duct,1.00
ductile,0.45
ductless,0.80
ductwork,0.83
dud,1.00
dude,1.00
dudgeon,0.61
due,1.00
duel,1.00
dueler,0.89
duenna,0.35
duet,1.00
duffel,1.00
duffer,0.47
dugout,1.00
duh,0.95
duke,1.00
dukedom,0.63
dulcet,0.63
dulcimer,0.53
dull,1.00
dullard,0.72
dullness,1.00
duly,0.90
duma,0.10
dumb,1.00
dumbbell,1.00
dumbfound,1.00
dumbness,1.00
dumbstruck,1.00
dumbwaiter,0.75
dummy,1.00
dump,1.00
dumper,0.80
dumpling,1.00
dumpster,1.00
dumpy,0.95
dun,0.26
dunce,1.00
dunderhead,0.61
dune,0.94
dung,1.00
dungaree,0.94
dungeon,1.00
dunghill,0.84
dungy,0.56
dunk,1.00
duo,1.00
duodenal,0.39
duodenum,0.42
dup,0.26
dupe,0.84
duplex,1.00
duplicate,1.00
duplication,1.00
duplicator,1.00
duplicitous,0.90
duplicity,0.95
durability,1.00
durable,1.00
duration,1.00
durbar,0.17
duress,0.95
durian,0.32
during,1.00
dusk,1.00
dusky,0.89
dust,1.00
dustbin,0.95
duster,1.00
dustman,0.74
dustpan,0.94
dustup,0.55
dusty,1.00
dutiable,0.61
dutiful,1.00
duty,1.00
duvet,0.63
dwarf,1.00
dwarfish,0.89
dwarfism,1.00
dweeb,0.90
dwell,0.95
dweller,1.00
dwelling,1.00
dwindle,1.00
dwindling,1.00
dybbuk,0.05
dye,1.00
dyke,0.95
dynamic,1.00
dynamism,0.90
dynamite,1.00
dynamiter,0.58
dynamo,1.00
dynamotor,0.55
dynastic,0.79
dynasty,1.00
dysentery,1.00
dysfunction,1.00
dysfunctional,0.95
dysgenics,0.25
dyslexia,1.00
dyslexic,0.95
dyslogistic,0.42
dyspeptic,0.61
dysphasia,0.53
dysplasia,0.79
dysprosium,0.17
dystopia,0.80
dystrophy,0.83
each,0.95
eager,1.00
eagerness,1.00
eagle,1.00
ear,1.00
earache,0.86
eardrop,0.94
eardrum,1.00
earful,0.95
earl,0.77
earldom,0.56
earless,0.83
earlobe,0.95
early,1.00
earmark,0.90
earmuff,1.00
earn,1.00
earner,1.00
earnest,0.90
earnestness,0.89
earnings,1.00
earphone,1.00
earpiece,1.00
earplug,1.00
earring,1.00
earshot,1.00
earth,1.00
earthbound,0.89
earthen,0.89
earthlight,0.67
earthling,1.00
earthly,1.00
earthman,0.84
earthquake,1.00
earthworm,1.00
earthy,0.95
earwax,1.00
earwig,0.74
ease,1.00
easeful,0.76
easel,1.00
easement,0.84
easer,0.79
easiness,1.00
east,1.00
eastbound,1.00
easterly,0.89
eastern,1.00
easternmost,0.95
easting,0.15
easy,1.00
easygoing,1.00
eat,1.00
eatable,0.74
eater,0.95
eatery,1.00
eau,0.39
eaves,0.79
eavesdrop,1.00
eavesdropper,1.00
ebb,0.89
ebonite,0.44
ebony,0.94
ebullient,0.40
ebullition,0.14
eccentric,1.00
eccentricity,1.00
ecclesiastical,0.70
echelon,0.74
echo,1.00
echocardiogram,0.74
echogram,0.89
echolocate,0.39
echolocation,0.72
eclair,0.89
eclectic,0.95
eclipse,1.00
ecological,0.95
ecologist,1.00
ecology,1.00
economic,1.00
economical,0.95
economics,1.00
economist,1.00
economize,1.00
economy,1.00
ecosystem,0.89
ecru,0.67
ecstasy,1.00
ecstatic,1.00
ectoderm,0.86
ectopic,0.84
ectoplasm,0.68
ecumenical,0.50
eczema,0.95
eczematous,0.29
edam,0.42
edelweiss,0.47
edema,0.79
edematous,0.26
edge,1.00
edgeways,0.89
edgewise,0.94
edginess,1.00
edgy,1.00
edibility,0.79
edible,1.00
edibles,1.00
edict,0.89
edification,0.84
edifice,0.83
edify,0.83
edifying,0.95
edit,1.00
editing,1.00
edition,1.00
editor,1.00
editorial,1.00
editorialize,0.84
editorship,0.94
educable,0.47
educate,1.00
education,1.00
educational,1.00
educator,1.00
educe,0.32
eel,1.00
eerie,1.00
effable,0.65
efface,0.83
effacement,0.89
effect,1.00
effective,1.00
effectively,1.00
effectiveness,1.00
effectual,0.82
effeminacy,0.50
effeminate,0.79
effendi,0.39
effervesce,0.78
effervescence,0.84
effervescent,0.95
effete,0.47
efficacious,0.61
efficacy,0.89
efficiency,1.00
efficient,1.00
effigy,0.89
effleurage,0.21
effluent,0.75
effluvium,0.33
effort,1.00
effortless,1.00
effrontery,0.37
effulgence,0.44
effulgent,0.20
effusion,0.74
effusive,0.61
egalitarian,0.63
egg,1.00
eggbeater,1.00
eggcup,0.72
egghead,1.00
eggless,0.90
eggnog,1.00
eggplant,1.00
eggroll,1.00
eggshell,1.00
eglantine,0.05
ego,1.00
egocentric,0.83
egoism,0.89
egoist,0.89
egoistic,0.67
egomania,1.00
egomaniac,1.00
egomaniacal,0.80
egotism,1.00
egotist,0.84
egotistic,0.89
egotistical,0.89
egregious,0.58
egress,0.68
egret,0.80
eider,0.42
eiderdown,0.37
eidetic,0.22
eight,1.00
eightfold,0.89
eighth,1.00
eighty,1.00
einsteinium,0.60
eisteddfod,0.05
either,1.00
ejaculate,1.00
ejaculation,0.94
ejaculator,0.95
ejaculatory,0.95
eject,1.00
ejection,1.00
ejector,0.95
eke,0.70
elaborate,1.00
elaboration,1.00
eland,0.56
elastic,1.00
elasticity,1.00
elated,0.95
elation,0.94
elbow,1.00
elder,1.00
elderberry,0.90
elderly,1.00
eldritch,0.28
elect,1.00
electability,0.94
election,1.00
elective,1.00
electoral,1.00
electorate,0.83
electric,1.00
electrical,1.00
electrician,1.00
electricity,1.00
electrics,1.00
electrification,0.95
electrify,1.00
electro,1.00
electrocardiogram,0.78
electrochemical,0.89
electrochemist,0.78
electrochemistry,0.79
electroconvulsive,0.68
electrocute,1.00
electrocution,0.94
electrode,1.00
electroencephalograph,0.68
electrolysis,0.89
electrolyte,1.00
electromagnet,1.00
electromagnetic,1.00
electromagnetism,0.90
electrometer,0.80
electromyography,0.42
electron,1.00
electronic,1.00
electronics,1.00
electrophoresis,0.44
electroplate,0.63
electroshock,1.00
electrostatic,1.00
electrostatics,0.72
electrotherapy,1.00
elegance,1.00
elegant,1.00
elegy,0.89
element,1.00
elemental,0.89
elementary,1.00
elephant,1.00
elephantine,0.55
elevate,1.00
elevation,1.00
elevator,1.00
eleven,1.00
elf,1.00
elfin,0.70
elicit,0.90
eligibility,1.00
eligible,1.00
eliminate,1.00
elimination,1.00
eliminator,1.00
elite,1.00
elitism,0.83
elitist,0.78
elixir,1.00
elk,1.00
ell,0.42
ellipsis,0.85
elliptical,0.89
elm,0.95
elocution,0.65
elocutionary,0.33
elongate,1.00
elongated,1.00
elongation,0.95
elope,0.95
elopement,0.89
eloquence,0.89
eloquent,0.95
else,1.00
elucidate,0.78
elucidation,0.68
elude,0.90
elusion,0.80
elusive,0.94
elutriation,0.17
elysian,0.37
email,1.00
emanate,0.89
emanation,0.74
emancipate,1.00
emancipation,1.00
emancipationist,1.00
emancipator,1.00
emasculate,1.00
emasculated,1.00
emasculation,0.71
embalm,1.00
embalmer,0.95
embankment,1.00
embarcadero,0.50
embargo,1.00
embark,1.00
embarkation,0.89
embarrass,1.00
embarrassed,1.00
embarrassing,1.00
embarrassment,1.00
embassy,1.00
embed,0.94
embellish,0.94
embellishment,0.90
ember,0.89
embezzle,1.00
embezzlement,0.95
embezzler,0.94
embitter,0.74
emblem,1.00
emblematic,0.74
embodiment,1.00
embody,1.00
embolden,0.75
embolic,0.89
embolism,0.74
embolus,0.42
emboss,0.95
embouchure,0.61
embrace,1.00
embraceable,0.94
embrangle,0.45
embrasure,0.33
embroider,0.94
embroidery,1.00
embroil,0.80
embryo,1.00
embryologist,0.89
embryology,0.86
embryonic,0.90
emcee,0.89
emend,0.63
emerald,1.00
emerge,1.00
emergence,0.95
emergency,1.00
emergent,0.89
emeritus,0.50
emersion,1.00
emery,0.78
emesis,0.28
emetic,0.44
emigrate,0.90
emigration,1.00
emigrational,0.74
eminence,0.94
eminency,0.83
eminent,1.00
emir,0.38
emissary,0.70
emission,0.95
emit,1.00
emitter,0.89
emolument,0.50
emote,0.89
emotion,1.00
emotional,1.00
emotionalism,0.89
emotionality,1.00
emotionless,1.00
emotive,0.94
empanada,0.55
empathetic,1.00
empathic,0.90
empathize,0.95
empathy,0.95
empennage,0.39
emperor,1.00
empery,0.26
emphasis,0.95
emphasize,1.00
emphatic,0.89
emphysema,1.00
empire,1.00
empiric,0.61
empirical,0.81
empiricism,0.73
empiricist,0.67
emplacement,0.84
employ,0.94
employable,1.00
employee,1.00
employer,1.00
employment,1.00
emporium,0.86
empower,0.95
empowerment,1.00
empress,1.00
emptiness,1.00
emption,0.10
empty,1.00
empyrean,0.50
emu,0.85
emulate,1.00
emulation,0.95
emulsification,0.74
emulsifier,0.79
emulsify,0.63
emulsion,0.89
enable,1.00
enablement,1.00
enabler,1.00
enact,0.95
enactment,0.85
enamel,1.00
enamelware,0.80
encamp,0.89
encampment,0.85
encapsulate,0.89
encase,0.95
encasement,0.89
encephalitic,0.56
encephalitis,0.72
encephalogram,0.61
encephalographic,0.55
encephalography,0.26
encephalon,0.32
encephalopathy,0.39
enchant,1.00
enchanted,1.00
enchanter,0.89
enchanting,1.00
enchantment,1.00
enchantress,1.00
enchilada,1.00
encircle,1.00
encirclement,0.80
enclave,0.94
enclose,1.00
enclosure,0.95
encode,0.90
encoder,0.79
encompass,1.00
encore,1.00
encounter,1.00
encourage,1.00
encouragement,1.00
encourager,0.89
encouraging,1.00
encroach,0.83
encroachment,0.94
encrust,0.90
encrustation,0.79
encrypt,1.00
encryption,1.00
encumbrance,0.74
encyclopedia,1.00
encyclopedic,0.95
end,1.00
endanger,1.00
endangerment,1.00
endear,1.00
endearing,0.95
endearment,0.95
endeavor,0.94
endemic,0.70
endgame,0.95
ending,1.00
endive,0.63
endless,1.00
endlessness,1.00
endocentric,0.68
endocrine,0.89
endocrinologist,0.80
endocrinology,0.84
endogenous,0.45
endometrial,0.74
endomorph,0.61
endoplasmic,0.61
endorphin,0.94
endorse,1.00
endorsement,1.00
endoscope,0.89
endoscopic,0.89
endoscopy,0.89
endoskeleton,1.00
endosperm,0.80
endothermic,0.72
endow,0.90
endowment,1.00
endplate,0.58
endpoint,1.00
endurable,0.89
endurance,1.00
endure,1.00
enduring,1.00
enema,0.95
enemy,1.00
energetic,1.00
energize,1.00
energizer,1.00
energumen,0.05
energy,1.00
enfant,0.45
enfilade,0.25
enflame,0.89
enfold,0.94
enforce,1.00
enforceable,1.00
enforcement,1.00
enforcer,1.00
enfranchisement,0.75
engage,1.00
engagement,1.00
engender,0.61
engine,1.00
engineer,1.00
engineering,1.00
engorgement,1.00
engraft,0.33
engrave,1.00
engraver,1.00
engraving,1.00
engross,0.95
engulf,1.00
enhance,1.00
enhancement,1.00
enhancer,1.00
enigma,0.90
enigmatic,0.67
enigmatical,0.79
enjoin,0.65
enjoy,1.00
enjoyable,1.00
enjoyment,1.00
enkindle,0.42
enlarge,1.00
enlargement,1.00
enlarger,0.95
enlighten,1.00
enlightening,1.00
enlightenment,1.00
enlist,1.00
enlistment,0.94
enliven,0.78
enmesh,0.36
enmity,0.67
ennoble,0.60
ennui,0.57
enormity,0.89
enormous,1.00
enormousness,1.00
enough,1.00
enplane,0.53
enrage,1.00
enrapture,0.89
enraptured,0.85
enrich,1.00
enrichment,1.00
enroll,1.00
enrolls,0.94
enrolment,0.84
ensconce,0.63
ensconced,0.59
ensemble,1.00
enshrine,0.78
enshrinement,0.81
enshroud,0.70
ensign,0.81
enslave,1.00
enslavement,1.00
enslaver,0.95
ensnare,1.00
ensue,0.90
ensuing,1.00
ensure,1.00
entail,0.89
entangle,1.00
entanglement,1.00
entendre,0.72
entente,0.39
enter,1.00
enteritis,0.53
enterprise,1.00
enterpriser,0.94
enterprising,1.00
entertain,1.00
entertainer,1.00
entertaining,1.00
entertainment,1.00
enthralling,0.86
enthronement,0.78
enthusiasm,1.00
enthusiast,1.00
enthusiastic,1.00
entice,0.94
enticement,0.95
entire,1.00
entirety,1.00
entitle,1.00
entitlement,1.00
entity,1.00
entomb,0.95
entombment,1.00
entomological,0.80
entomologist,0.74
entomology,0.83
entourage,0.95
entrails,0.89
entrainment,0.63
entrance,1.00
entranceway,1.00
entrant,0.94
entrap,1.00
entrapment,0.89
entreat,0.67
entreaty,0.83
entrechat,0.11
entree,0.95
entrepreneur,1.00
entrepreneurial,0.95
entropy,0.63
entrust,1.00
entry,1.00
entryway,1.00
entwine,0.89
enucleated,0.53
enumerate,0.90
enumeration,0.79
enunciate,0.78
enunciation,0.94
envelop,1.00
envelope,1.00
enviable,0.94
envious,1.00
environment,1.00
environmental,1.00
environmentalism,0.95
environmentalist,1.00
environs,0.75
envisage,0.74
envision,1.00
envoy,0.95
envy,1.00
enzymatic,0.74
enzyme,1.00
eohippus,0.42
eon,0.95
eosin,0.10
eparch,0.22
epaulet,0.58
epaulette,0.38
epergne,0.05
ephedrine,0.89
ephemera,0.78
ephemeral,0.83
epic,1.00
epical,0.57
epicenter,0.89
epicure,0.63
epicurean,0.67
epidemic,1.00
epidemiological,0.95
epidemiologist,0.83
epidemiology,0.79
epidermal,0.94
epidermis,1.00
epidiascope,0.35
epidural,0.95
epiglottis,0.47
epigram,0.50
epilepsy,1.00
epileptic,0.94
epilogue,0.94
epinephrine,0.59
epiphany,1.00
epiphenomenalism,0.28
epiphyte,0.26
episiotomy,0.67
episode,1.00
episodic,0.83
epistemic,0.43
epistemological,0.47
epistle,0.65
epitaph,0.85
epithalamium,0.38
epithelial,0.61
epithelium,0.67
epithet,0.72
epitome,0.94
epitomize,0.84
epoch,0.79
epochal,0.56
epoxy,0.84
epsilon,0.67
equability,0.74
equal,1.00
equality,1.00
equalization,1.00
equalize,1.00
equalizer,1.00
equalizing,1.00
equanimity,0.47
equate,0.95
equation,1.00
equator,0.94
equatorial,0.76
equerry,0.37
equestrian,0.89
equestrienne,0.79
equidistant,0.67
equilateral,1.00
equilibrator,0.55
equilibrium,1.00
equine,0.79
equinoctial,0.35
equinox,1.00
equip,0.94
equipage,0.26
equipment,1.00
equipoise,0.30
equitable,0.95
equitation,0.72
equity,1.00
equivalency,1.00
equivalent,1.00
equivocal,0.89
equivocate,0.72
equivocation,0.78
era,1.00
eradicate,0.84
eradication,1.00
eradicator,1.00
erasable,0.95
erase,1.00
eraser,1.00
erasure,0.84
erbium,0.15
erect,1.00
erectile,1.00
erection,1.00
erector,0.90
erg,0.42
ergo,0.76
ergonomic,0.89
ergot,0.68
ermine,0.53
erode,0.98
erodent,0.53
eroding,1.00
erogenous,0.70
erosion,1.00
erosive,0.94
erotic,1.00
erotica,1.00
eroticism,0.89
eroticize,1.00
err,0.89
errand,0.95
errant,0.85
errantry,0.74
errata,0.19
erratic,0.95
erratum,0.68
erroneous,0.95
error,1.00
errorless,1.00
ersatz,0.32
erstwhile,0.68
erudite,0.56
erudition,0.42
erupt,1.00
eruption,1.00
eruptive,1.00
erythromycin,0.42
erythrosine,0.33
escalate,1.00
escalating,0.95
escalation,1.00
escalator,1.00
escapable,1.00
escapade,1.00
escape,1.00
escapee,1.00
escaper,0.90
escapism,0.68
escapist,0.90
escapology,0.53
escargot,0.95
escarole,0.35
escarpment,0.56
eschew,0.83
escort,1.00
escritoire,0.20
escrow,0.80
escudo,0.14
escutcheon,0.42
eskimo,1.00
esophageal,0.72
esophagus,0.89
esoteric,0.63
especial,0.67
espionage,0.83
esplanade,0.53
espouse,0.78
espresso,1.00
esprit,0.61
esquire,0.79
essay,1.00
essence,1.00
essential,1.00
establish,1.00
establishment,1.00
estate,1.00
esteem,1.00
esteemed,0.95
estimable,0.79
estimate,1.00
estimation,1.00
estimator,1.00
estrange,1.00
estranged,0.90
estrangement,0.90
estuary,0.68
eta,0.43
etch,1.00
etcher,0.74
etching,1.00
eternal,1.00
eternity,1.00
ethanol,1.00
ether,0.89
ethereal,0.79
ethic,1.00
ethical,1.00
ethics,1.00
ethnic,1.00
ethnicity,1.00
ethnocentric,0.75
ethnographic,0.61
ethos,0.78
ethyl,0.71
ethylene,0.79
etiological,0.63
etiology,0.62
etiquette,1.00
etymological,0.56
etymology,0.67
eucalyptus,0.89
eugenics,0.57
eulogistic,0.52
eulogize,0.67
eulogy,0.95
eunuch,0.67
euphemism,0.89
euphemistic,0.83
euphonious,0.50
euphony,0.56
euphoria,1.00
euphoric,0.94
euro,1.00
europium,0.00
euthanasia,0.84
euthanize,0.95
evacuate,1.00
evacuation,1.00
evade,1.00
evader,1.00
evaluate,1.00
evaluation,1.00
evaluator,0.94
evangelical,0.94
evangelism,0.90
evangelist,1.00
evaporate,1.00
evaporation,1.00
evaporator,1.00
evasion,1.00
evasive,1.00
evasiveness,0.89
eve,1.00
even,1.00
evenhanded,0.89
evening,1.00
evens,0.85
event,1.00
eventful,1.00
eventide,0.65
eventual,1.00
eventuality,1.00
eventually,1.00
eventuate,0.68
ever,1.00
everblooming,0.68
evergreen,1.00
everlasting,0.95
every,1.00
everybody,1.00
everyday,1.00
everyman,0.78
everyone,1.00
everyplace,0.95
everything,1.00
everyway,0.95
everywhere,1.00
everywoman,0.89
evict,1.00
eviction,1.00
evidence,1.00
evident,1.00
evidential,0.95
evidentiary,0.83
evil,1.00
evildoer,0.83
evildoing,1.00
evilness,1.00
eviscerate,0.63
evisceration,0.83
evitable,0.67
evocation,0.72
evocative,0.89
evoke,1.00
evolution,1.00
evolutional,1.00
evolutionary,1.00
evolutionist,0.95
evolve,1.00
evolvement,0.95
ewe,0.89
ex,1.00
exacerbate,0.78
exacerbation,0.89
exact,1.00
exacta,0.33
exacting,0.95
exaction,0.67
exactitude,0.90
exactly,1.00
exactness,0.95
exaggerate,1.00
exaggeration,1.00
exaggerator,1.00
exalt,0.89
exaltation,0.78
exam,1.00
examination,1.00
examine,1.00
examiner,1.00
example,1.00
exasperate,0.90
exasperated,0.95
exasperating,0.84
exasperation,0.95
excavate,0.83
excavation,1.00
excavator,0.95
exceed,1.00
excel,1.00
excellence,1.00
excellent,1.00
excelsior,0.84
except,1.00
exception,0.95
exceptional,1.00
excerpt,1.00
excess,1.00
excessive,1.00
exchange,1.00
exchanger,1.00
exchequer,0.42
excise,0.89
excision,0.63
excitability,1.00
excitable,1.00
excitation,0.81
excitatory,0.67
excite,1.00
excited,1.00
excitement,1.00
exciter,0.75
exciting,1.00
exclaim,1.00
exclamation,1.00
exclamatory,1.00
exclude,1.00
exclusion,1.00
exclusionary,1.00
exclusive,1.00
exclusiveness,1.00
exclusivity,0.89
excommunicate,0.89
excommunication,0.95
excoriation,0.37
excrement,0.95
excremental,0.83
excreta,0.50
excrete,1.00
excretion,0.95
excruciate,0.90
excruciating,0.89
exculpate,0.36
exculpatory,0.39
excursion,1.00
excursus,0.22
excusable,1.00
excuse,1.00
excuser,0.89
exec,0.78
execrable,0.58
execrate,0.74
execration,0.41
executable,0.90
execute,1.00
execution,1.00
executioner,1.00
executive,0.94
executor,0.95
executrix,0.42
exemplar,0.68
exemplary,0.94
exemplify,0.95
exempt,1.00
exemption,1.00
exercise,1.00
exerciser,0.89
exert,1.00
exertion,1.00
exfoliate,1.00
exfoliating,1.00
exfoliation,0.97
exhalation,1.00
exhale,1.00
exhaust,1.00
exhaustion,1.00
exhaustive,0.95
exhibit,1.00
exhibition,1.00
exhibitionism,0.84
exhibitionist,1.00
exhibitor,1.00
exhilarate,1.00
exhilarated,1.00
exhilarating,1.00
exhilaration,1.00
exhortation,0.85
exhumation,0.89
exhume,0.89
exigent,0.44
exiguous,0.24
exile,1.00
exist,1.00
existence,1.00
existent,0.95
existential,0.94
existentialism,0.89
existentialist,0.89
existing,1.00
exit,1.00
exobiological,0.45
exobiology,0.67
exocrine,0.70
exodus,0.84
exonerate,1.00
exoneration,0.78
exorbitant,0.89
exorcism,1.00
exorcist,1.00
exorcize,0.95
exordium,0.32
exoskeleton,1.00
exothermal,0.89
exothermic,0.58
exotic,1.00
exotica,0.86
expand,1.00
expandable,0.95
expander,1.00
expanse,0.89
expansion,1.00
expansionism,0.95
expansionist,0.89
expansionistic,0.67
expansive,1.00
expansiveness,1.00
expatriate,0.79
expect,1.00
expectable,0.95
expectancy,1.00
expectant,1.00
expectation,1.00
expectorant,0.76
expectoration,0.47
expedience,0.95
expediency,0.85
expedient,0.78
expedite,1.00
expediter,1.00
expedition,1.00
expeditionary,1.00
expeditious,0.95
expel,1.00
expend,0.94
expendable,1.00
expender,0.76
expenditure,1.00
expense,1.00
expensive,1.00
experience,1.00
experiment,1.00
experimental,1.00
experimentation,1.00
experimenter,1.00
expert,1.00
expertise,1.00
expiate,0.45
expiation,0.28
expiatory,0.22
expiration,1.00
expiratory,0.83
expire,1.00
expiry,0.58
explain,1.00
explainable,1.00
explainer,1.00
explanation,1.00
explanatory,1.00
expletive,0.72
explicable,0.89
explication,0.80
explicit,1.00
explode,1.00
exploder,1.00
exploit,1.00
exploitable,0.95
exploitation,0.95
exploitative,1.00
exploiter,1.00
exploitive,1.00
exploration,1.00
exploratory,1.00
explore,1.00
explorer,1.00
explosion,1.00
explosive,1.00
explosiveness,1.00
expo,1.00
exponent,1.00
exponential,0.78
export,1.00
exportation,1.00
exporter,1.00
exposable,0.89
expose,1.00
exposition,1.00
expositional,0.68
expositor,0.40
exposure,1.00
expound,0.89
express,1.00
expressible,0.94
expression,1.00
expressional,0.89
expressionism,0.95
expressionist,0.94
expressionistic,0.90
expressionless,0.94
expressive,1.00
expressiveness,1.00
expressway,1.00
expropriation,0.84
expulse,0.74
expulsion,1.00
expulsive,0.84
expunge,1.00
exquisite,0.94
extant,0.35
extemporaneous,0.58
extemporary,0.80
extempore,0.67
extend,1.00
extendable,1.00
extender,0.89
extensible,0.84
extension,1.00
extensive,1.00
extensor,0.84
extent,1.00
extenuate,0.84
exterior,1.00
exteriorize,0.53
exterminate,1.00
extermination,1.00
exterminator,1.00
extern,0.61
external,1.00
externalization,1.00
extinct,1.00
extinction,1.00
extinguish,1.00
extinguisher,1.00
extol,0.44
extort,1.00
extortion,1.00
extortionate,0.47
extortionist,0.95
extra,1.00
extract,1.00
extraction,0.95
extractor,1.00
extracurricular,1.00
extradite,0.89
extradition,0.94
extrajudicial,0.84
extralegal,0.84
extramarital,1.00
extraneous,0.68
extraordinaire,1.00
extraordinary,1.00
extrapolate,0.63
extrapolation,0.67
extras,1.00
extrasensory,0.90
extraterrestrial,0.95
extravagance,1.00
extravagant,1.00
extravaganza,1.00
extravehicular,1.00
extreme,1.00
extremism,0.85
extremist,1.00
extremity,1.00
extricate,0.84
extrication,0.61
extrovert,1.00
extroverted,0.89
extrusion,0.75
exuberance,1.00
exuberant,0.95
exudate,0.44
exudation,0.47
exude,1.00
exultant,0.85
exultation,0.78
exurban,0.58
eye,1.00
eyeball,1.00
eyebath,0.74
eyebrow,1.00
eyedrop,1.00
eyedropper,1.00
eyeful,0.95
eyeglass,1.00
eyeglasses,1.00
eyelash,1.00
eyeless,1.00
eyelid,1.00
eyeliner,1.00
eyepiece,1.00
eyes,1.00
eyeshot,0.89
eyesight,0.94
eyesore,1.00
eyestrain,1.00
eyetooth,0.79
eyewash,1.00
eyewear,0.95
eyewitness,1.00
fable,1.00
fabled,1.00
fabric,1.00
fabricate,1.00
fabrication,1.00
fabulous,1.00
fabulousness,1.00
facade,1.00
face,1.00
facedown,1.00
faceless,1.00
facelift,1.00
faceplate,0.84
facer,0.62
facet,0.95
facetiae,0.44
facetious,0.80
facial,1.00
facie,0.39
facile,0.74
facilitate,1.00
facilitation,0.89
facilitator,0.95
facility,1.00
facsimile,0.78
fact,1.00
faction,1.00
factitious,0.89
factoid,0.89
factor,1.00
factory,1.00
factotum,0.50
factual,1.00
faculty,1.00
fad,1.00
fade,1.00
fader,0.53
fag,1.00
faggot,1.00
fail,1.00
failing,1.00
faille,0.25
failsafe,0.95
failure,1.00
faint,1.00
fainthearted,1.00
faintness,0.95
fair,1.00
faire,0.65
fairground,1.00
fairlead,0.53
fairness,1.00
fairway,0.95
fairy,1.00
fairyland,1.00
fairytale,1.00
fait,0.50
faith,1.00
faithful,1.00
faithfulness,1.00
faithless,1.00
faithlessness,0.95
fake,1.00
faker,0.95
fakery,0.80
fakir,0.35
falafel,0.95
falchion,0.24
falcon,1.00
falconer,0.68
falconry,0.72
fall,1.00
fallacious,0.83
fallacy,0.95
fallback,1.00
faller,0.53
fallibility,0.75
fallible,0.84
fallopian,1.00
fallout,1.00
fallow,0.84
false,1.00
falsehood,1.00
falsetto,0.81
falsification,1.00
falsify,0.94
falsity,0.74
falter,1.00
fame,1.00
famed,1.00
familial,0.95
familiar,1.00
familiarity,1.00
familiarization,1.00
familiarize,1.00
family,1.00
famine,1.00
famish,1.00
famished,1.00
famous,1.00
fan,1.00
fanatic,0.94
fanatical,0.95
fanaticism,0.78
fanciful,0.94
fanciness,0.94
fancy,1.00
fandango,0.67
fandom,0.72
fane,0.57
fanfare,0.90
fang,1.00
fangled,0.65
fanjet,0.56
fantail,0.53
fantasize,1.00
fantastic,1.00
fantastical,1.00
fantasy,1.00
fanzine,0.44
far,1.00
farandole,0.06
faraway,1.00
farce,0.89
farceur,0.11
farcical,0.84
fare,1.00
farewell,1.00
farfetched,1.00
farm,1.00
farmer,1.00
farmhand,1.00
farmhouse,1.00
farming,1.00
farmland,1.00
farmstead,0.81
farmyard,1.00
faro,0.32
farouche,0.17
farrier,0.43
farrow,0.56
farseeing,0.85
farsighted,0.95
fart,1.00
farthing,0.83
farthingale,0.29
fascia,0.47
fasciculus,0.39
fascinate,1.00
fascinating,1.00
fascination,1.00
fascism,0.95
fascist,0.95
fascistic,0.78
fashion,1.00
fashionable,1.00
fast,0.95
fastback,0.74
fastball,1.00
fasten,1.00
fastener,1.00
fastidious,0.74
fastidiousness,0.77
fat,1.00
fatal,1.00
fatale,0.95
fatalism,0.95
fatalist,0.95
fatalistic,0.89
fatality,1.00
fatback,0.79
fate,1.00
fated,0.94
fateful,0.94
fathead,0.90
fatheaded,0.89
father,1.00
fatherhood,1.00
fatherland,0.83
fatherless,1.00
fatherly,1.00
fathom,1.00
fathometer,0.40
fatigability,0.68
fatigue,1.00
fatling,0.56
fatness,1.00
fatso,1.00
fatted,0.67
fatten,1.00
fattish,0.63
fatty,1.00
fatuity,0.63
fatuous,0.56
faucet,1.00
fault,1.00
faultless,0.95
faulty,1.00
faun,0.95
fauna,0.79
fauvism,0.28
faux,1.00
favor,0.95
favorable,1.00
favorite,1.00
favoritism,1.00
fawn,1.00
fax,1.00
fayed,0.25
faze,0.80
fealty,0.39
fear,1.00
fearful,1.00
fearfulness,1.00
fearless,1.00
fearlessness,1.00
fearsome,1.00
feasibility,0.84
feasible,0.94
feast,1.00
feat,1.00
feather,1.00
featherbed,0.94
featherbrain,0.72
featherbrained,0.89
feathered,1.00
featherhead,0.67
featherheaded,0.79
featherless,1.00
featherweight,0.95
feathery,1.00
feature,1.00
featureless,0.90
febrile,0.37
fecal,0.95
feces,1.00
feckless,0.75
feculent,0.55
fecund,0.50
fecundation,0.33
fecundity,0.45
fed,1.00
federal,1.00
federalize,0.94
federation,1.00
fedora,0.84
fee,1.00
feeble,1.00
feebleminded,0.94
